id,date,product_id,quantity_sold
18841,2024-02-25,27,6
18842,2024-02-25,28,18
18843,2024-02-25,29,13
18844,2024-02-25,30,18
18845,2024-02-25,31,24
18846,2024-02-25,32,23
18847,2024-02-25,33,15
18848,2024-02-25,34,18
18849,2024-02-25,35,8
18850,2024-02-25,36,5
18851,2024-02-25,37,13
18852,2024-02-25,38,12
18853,2024-02-25,39,7
18854,2024-02-25,40,5
18855,2024-02-25,41,24
18856,2024-02-25,42,4
18857,2024-02-25,43,4
18858,2024-02-25,44,3
18859,2024-02-25,45,5
18860,2024-02-26,1,11
18861,2024-02-26,2,14
18862,2024-02-26,3,15
18863,2024-02-26,4,24
18864,2024-02-26,5,10
18865,2024-02-26,6,9
18866,2024-02-26,7,36
18867,2024-02-26,8,25
18868,2024-02-26,9,33
18869,2024-02-26,10,9
18870,2024-02-26,11,12
18871,2024-02-26,12,6
18872,2024-02-26,13,6
18873,2024-02-26,14,3
18874,2024-02-26,15,9
18875,2024-02-26,16,4
18876,2024-02-26,17,7
18877,2024-02-26,18,7
18878,2024-02-26,19,16
18879,2024-02-26,20,12
18880,2024-02-26,21,4
18881,2024-02-26,22,16
18882,2024-02-26,23,7
18883,2024-02-26,24,5
18884,2024-02-26,25,8
18885,2024-02-26,26,15
18886,2024-02-26,27,4
18887,2024-02-26,28,15
18888,2024-02-26,29,12
18889,2024-02-26,30,12
18890,2024-02-26,31,18
18891,2024-02-26,32,11
18892,2024-02-26,33,9
18893,2024-02-26,34,10
18894,2024-02-26,35,12
18895,2024-02-26,36,7
18896,2024-02-26,37,5
18897,2024-02-26,38,10
18898,2024-02-26,39,11
18899,2024-02-26,40,10
18900,2024-02-26,41,20
18901,2024-02-26,42,2
18902,2024-02-26,43,5
18903,2024-02-26,44,4
18904,2024-02-26,45,1
18905,2024-02-27,1,16
18906,2024-02-27,2,18
18907,2024-02-27,3,10
18908,2024-02-27,4,17
18909,2024-02-27,5,13
18910,2024-02-27,6,9
18911,2024-02-27,7,52
18912,2024-02-27,8,12
18913,2024-02-27,9,25
18914,2024-02-27,10,11
18915,2024-02-27,11,6
18916,2024-02-27,12,6
18917,2024-02-27,13,3
18918,2024-02-27,14,5
18919,2024-02-27,15,7
18920,2024-02-27,16,9
18921,2024-02-27,17,7
18922,2024-02-27,18,12
18923,2024-02-27,19,17
18924,2024-02-27,20,19
18925,2024-02-27,21,11
18926,2024-02-27,22,21
18927,2024-02-27,23,4
18928,2024-02-27,24,9
18929,2024-02-27,25,4
18930,2024-02-27,26,4
18931,2024-02-27,27,3
18932,2024-02-27,28,10
18933,2024-02-27,29,15
18934,2024-02-27,30,10
18935,2024-02-27,31,23
18936,2024-02-27,32,6
18937,2024-02-27,33,13
18938,2024-02-27,34,9
18939,2024-02-27,35,10
18940,2024-02-27,36,10
18941,2024-02-27,37,14
18942,2024-02-27,38,8
18943,2024-02-27,39,6
18944,2024-02-27,40,3
18945,2024-02-27,41,20
18946,2024-02-27,42,1
18947,2024-02-27,43,5
18948,2024-02-27,44,2
18949,2024-02-27,45,4
18950,2024-02-28,1,17
18951,2024-02-28,2,14
18952,2024-02-28,3,6
18953,2024-02-28,4,10
18954,2024-02-28,5,18
18955,2024-02-28,6,6
18956,2024-02-28,7,34
18957,2024-02-28,8,13
18958,2024-02-28,9,26
18959,2024-02-28,10,9
18960,2024-02-28,11,8
18961,2024-02-28,12,4
18962,2024-02-28,13,6
18963,2024-02-28,14,3
18964,2024-02-28,15,11
18965,2024-02-28,16,5
18966,2024-02-28,17,3
18967,2024-02-28,18,9
18968,2024-02-28,19,9
18969,2024-02-28,20,15
18970,2024-02-28,21,1
18971,2024-02-28,22,24
18972,2024-02-28,23,6
18973,2024-02-28,24,7
18974,2024-02-28,25,11
18975,2024-02-28,26,4
18976,2024-02-28,27,3
18977,2024-02-28,28,15
18978,2024-02-28,29,11
18979,2024-02-28,30,19
18980,2024-02-28,31,15
18981,2024-02-28,32,16
18982,2024-02-28,33,10
18983,2024-02-28,34,4
18984,2024-02-28,35,5
18985,2024-02-28,36,6
18986,2024-02-28,37,7
18987,2024-02-28,38,5
18988,2024-02-28,39,5
18989,2024-02-28,40,5
18990,2024-02-28,41,23
18991,2024-02-28,42,3
18992,2024-02-28,43,6
18993,2024-02-28,44,2
18994,2024-02-28,45,6
18995,2024-02-29,1,14
18996,2024-02-29,2,13
18997,2024-02-29,3,11
18998,2024-02-29,4,2
18999,2024-02-29,5,18
19000,2024-02-29,6,3
19001,2024-02-29,7,41
19002,2024-02-29,8,15
19003,2024-02-29,9,27
19004,2024-02-29,10,9
19005,2024-02-29,11,9
19006,2024-02-29,12,5
19007,2024-02-29,13,7
19008,2024-02-29,14,4
19009,2024-02-29,15,6
19010,2024-02-29,16,7
19011,2024-02-29,17,6
19012,2024-02-29,18,5
19013,2024-02-29,19,8
19014,2024-02-29,20,16
19015,2024-02-29,21,5
19016,2024-02-29,22,18
19017,2024-02-29,23,13
19018,2024-02-29,24,3
19019,2024-02-29,25,14
19020,2024-02-29,26,4
19021,2024-02-29,27,3
19022,2024-02-29,28,7
19023,2024-02-29,29,15
19024,2024-02-29,30,8
19025,2024-02-29,31,8
19026,2024-02-29,32,16
19027,2024-02-29,33,10
19028,2024-02-29,34,10
19029,2024-02-29,35,11
19030,2024-02-29,36,11
19031,2024-02-29,37,8
19032,2024-02-29,38,8
19033,2024-02-29,39,6
19034,2024-02-29,40,8
19035,2024-02-29,41,33
19036,2024-02-29,42,4
19037,2024-02-29,43,2
19038,2024-02-29,44,1
19039,2024-03-01,1,16
19040,2024-03-01,2,17
19041,2024-03-01,3,5
19042,2024-03-01,4,7
19043,2024-03-01,5,10
19044,2024-03-01,6,8
19045,2024-03-01,7,41
19046,2024-03-01,8,22
19047,2024-03-01,9,37
19048,2024-03-01,10,5
19049,2024-03-01,11,5
19050,2024-03-01,12,5
19051,2024-03-01,13,4
19052,2024-03-01,14,3
19053,2024-03-01,15,8
19054,2024-03-01,16,7
19055,2024-03-01,17,12
19056,2024-03-01,18,6
19057,2024-03-01,19,11
19058,2024-03-01,20,21
19059,2024-03-01,21,7
19060,2024-03-01,22,21
19061,2024-03-01,23,8
19062,2024-03-01,24,3
19063,2024-03-01,25,16
19064,2024-03-01,26,14
19065,2024-03-01,27,6
19066,2024-03-01,28,16
19067,2024-03-01,29,6
19068,2024-03-01,30,11
19069,2024-03-01,31,15
19070,2024-03-01,32,9
19071,2024-03-01,33,17
19072,2024-03-01,34,12
19073,2024-03-01,35,9
19074,2024-03-01,36,6
19075,2024-03-01,37,7
19076,2024-03-01,38,8
19077,2024-03-01,39,4
19078,2024-03-01,40,7
19079,2024-03-01,41,22
19080,2024-03-01,42,4
19081,2024-03-01,43,6
19082,2024-03-01,44,4
19083,2024-03-02,1,25
19084,2024-03-02,2,17
19085,2024-03-02,3,10
19086,2024-03-02,4,10
19087,2024-03-02,5,27
19088,2024-03-02,6,18
19089,2024-03-02,7,60
19090,2024-03-02,8,37
19091,2024-03-02,9,38
19092,2024-03-02,10,12
19093,2024-03-02,11,7
19094,2024-03-02,12,6
19095,2024-03-02,13,6
19096,2024-03-02,14,10
19097,2024-03-02,15,14
19098,2024-03-02,16,8
19099,2024-03-02,17,9
19100,2024-03-02,18,11
19101,2024-03-02,19,15
19102,2024-03-02,20,29
19103,2024-03-02,21,8
19104,2024-03-02,22,32
19105,2024-03-02,23,8
19106,2024-03-02,24,9
19107,2024-03-02,25,18
19108,2024-03-02,26,7
19109,2024-03-02,27,8
19110,2024-03-02,28,10
19111,2024-03-02,29,21
19112,2024-03-02,30,10
19113,2024-03-02,31,26
19114,2024-03-02,32,21
19115,2024-03-02,33,13
19116,2024-03-02,34,7
19117,2024-03-02,35,12
19118,2024-03-02,36,10
19119,2024-03-02,37,10
19120,2024-03-02,38,11
19121,2024-03-02,39,6
19122,2024-03-02,40,13
19123,2024-03-02,41,27
19124,2024-03-02,42,8
19125,2024-03-02,43,5
19126,2024-03-02,44,3
19127,2024-03-02,45,9
19128,2024-03-03,1,23
19129,2024-03-03,2,16
19130,2024-03-03,3,13
19131,2024-03-03,4,16
19132,2024-03-03,5,14
19133,2024-03-03,6,12
19134,2024-03-03,7,76
19135,2024-03-03,8,26
19136,2024-03-03,9,39
19137,2024-03-03,10,11
19138,2024-03-03,11,8
19139,2024-03-03,12,7
19140,2024-03-03,13,3
19141,2024-03-03,14,7
19142,2024-03-03,15,13
19143,2024-03-03,16,11
19144,2024-03-03,17,6
19145,2024-03-03,18,8
19146,2024-03-03,19,15
19147,2024-03-03,20,21
19148,2024-03-03,21,6
19149,2024-03-03,22,31
19150,2024-03-03,23,10
19151,2024-03-03,24,10
19152,2024-03-03,25,12
19153,2024-03-03,26,7
19154,2024-03-03,27,8
19155,2024-03-03,28,6
19156,2024-03-03,29,13
19157,2024-03-03,30,12
19158,2024-03-03,31,18
19159,2024-03-03,32,18
19160,2024-03-03,33,16
19161,2024-03-03,34,18
19162,2024-03-03,35,16
19163,2024-03-03,36,5
19164,2024-03-03,37,9
19165,2024-03-03,38,9
19166,2024-03-03,39,8
19167,2024-03-03,40,5
19168,2024-03-03,41,37
19169,2024-03-03,42,7
19170,2024-03-03,43,5
19171,2024-03-03,44,5
19172,2024-03-03,45,1
19173,2024-03-04,1,19
19174,2024-03-04,2,19
19175,2024-03-04,3,5
19176,2024-03-04,4,12
19177,2024-03-04,5,16
19178,2024-03-04,6,7
19179,2024-03-04,7,41
19180,2024-03-04,8,17
19181,2024-03-04,9,39
19182,2024-03-04,10,7
19183,2024-03-04,11,7
19184,2024-03-04,12,4
19185,2024-03-04,13,4
19186,2024-03-04,14,5
19187,2024-03-04,15,9
19188,2024-03-04,16,4
19189,2024-03-04,17,3
19190,2024-03-04,18,9
19191,2024-03-04,19,12
19192,2024-03-04,20,17
19193,2024-03-04,21,4
19194,2024-03-04,22,36
19195,2024-03-04,23,17
19196,2024-03-04,24,5
19197,2024-03-04,25,15
19198,2024-03-04,26,4
19199,2024-03-04,27,5
19200,2024-03-04,28,6
19201,2024-03-04,29,10
19202,2024-03-04,30,16
19203,2024-03-04,31,22
19204,2024-03-04,32,16
19205,2024-03-04,33,14
19206,2024-03-04,34,16
19207,2024-03-04,35,9
19208,2024-03-04,36,9
19209,2024-03-04,37,7
19210,2024-03-04,38,7
19211,2024-03-04,39,8
19212,2024-03-04,40,6
19213,2024-03-04,41,25
19214,2024-03-04,42,4
19215,2024-03-04,43,4
19216,2024-03-04,44,4
19217,2024-03-04,45,4
19218,2024-03-05,1,15
19219,2024-03-05,2,10
19220,2024-03-05,3,10
19221,2024-03-05,4,12
19222,2024-03-05,5,16
19223,2024-03-05,6,5
19224,2024-03-05,7,33
19225,2024-03-05,8,14
19226,2024-03-05,9,30
19227,2024-03-05,10,18
19228,2024-03-05,11,3
19229,2024-03-05,12,5
19230,2024-03-05,13,3
19231,2024-03-05,14,5
19232,2024-03-05,15,6
19233,2024-03-05,16,7
19234,2024-03-05,17,7
19235,2024-03-05,18,5
19236,2024-03-05,19,9
19237,2024-03-05,20,23
19238,2024-03-05,21,6
19239,2024-03-05,22,28
19240,2024-03-05,23,10
19241,2024-03-05,24,9
19242,2024-03-05,25,15
19243,2024-03-05,26,4
19244,2024-03-05,27,2
19245,2024-03-05,28,7
19246,2024-03-05,29,7
19247,2024-03-05,30,9
19248,2024-03-05,31,11
19249,2024-03-05,32,21
19250,2024-03-05,33,14
19251,2024-03-05,34,4
19252,2024-03-05,35,11
19253,2024-03-05,36,6
19254,2024-03-05,37,5
19255,2024-03-05,38,4
19256,2024-03-05,39,10
19257,2024-03-05,40,9
19258,2024-03-05,41,24
19259,2024-03-05,42,6
19260,2024-03-05,43,5
19261,2024-03-05,44,6
19262,2024-03-05,45,5
19263,2024-03-06,1,18
19264,2024-03-06,2,8
19265,2024-03-06,3,12
19266,2024-03-06,4,14
19267,2024-03-06,5,16
19268,2024-03-06,6,8
19269,2024-03-06,7,46
19270,2024-03-06,8,35
19271,2024-03-06,9,26
19272,2024-03-06,10,9
19273,2024-03-06,11,5
19274,2024-03-06,12,8
19275,2024-03-06,13,9
19276,2024-03-06,14,2
19277,2024-03-06,15,15
19278,2024-03-06,16,7
19279,2024-03-06,17,8
19280,2024-03-06,18,7
19281,2024-03-06,19,16
19282,2024-03-06,20,24
19283,2024-03-06,21,6
19284,2024-03-06,22,31
19285,2024-03-06,23,8
19286,2024-03-06,24,4
19287,2024-03-06,25,6
19288,2024-03-06,26,8
19289,2024-03-06,27,4
19290,2024-03-06,28,12
19291,2024-03-06,29,7
19292,2024-03-06,30,9
19293,2024-03-06,31,20
19294,2024-03-06,32,12
19295,2024-03-06,33,10
19296,2024-03-06,34,10
19297,2024-03-06,35,9
19298,2024-03-06,36,10
19299,2024-03-06,37,5
19300,2024-03-06,38,8
19301,2024-03-06,39,7
19302,2024-03-06,40,1
19303,2024-03-06,41,27
19304,2024-03-06,42,6
19305,2024-03-06,43,5
19306,2024-03-06,44,3
19307,2024-03-06,45,5
19308,2024-03-07,1,19
19309,2024-03-07,2,14
19310,2024-03-07,3,12
19311,2024-03-07,4,7
19312,2024-03-07,5,16
19313,2024-03-07,6,8
19314,2024-03-07,7,41
19315,2024-03-07,8,26
19316,2024-03-07,9,24
19317,2024-03-07,10,11
19318,2024-03-07,11,12
19319,2024-03-07,12,7
19320,2024-03-07,13,7
19321,2024-03-07,14,7
19322,2024-03-07,15,6
19323,2024-03-07,16,9
19324,2024-03-07,17,9
19325,2024-03-07,18,1
19326,2024-03-07,19,6
19327,2024-03-07,20,19
19328,2024-03-07,21,4
19329,2024-03-07,22,19
19330,2024-03-07,23,10
19331,2024-03-07,24,9
19332,2024-03-07,25,7
19333,2024-03-07,26,3
19334,2024-03-07,27,3
19335,2024-03-07,28,9
19336,2024-03-07,29,11
19337,2024-03-07,30,7
19338,2024-03-07,31,19
19339,2024-03-07,32,14
19340,2024-03-07,33,19
19341,2024-03-07,34,6
19342,2024-03-07,35,11
19343,2024-03-07,36,5
19344,2024-03-07,37,11
19345,2024-03-07,38,9
19346,2024-03-07,39,8
19347,2024-03-07,40,6
19348,2024-03-07,41,19
19349,2024-03-07,42,2
19350,2024-03-07,43,5
19351,2024-03-07,44,4
19352,2024-03-07,45,1
19353,2024-03-08,1,13
19354,2024-03-08,2,8
19355,2024-03-08,3,10
19356,2024-03-08,4,14
19357,2024-03-08,5,18
19358,2024-03-08,6,5
19359,2024-03-08,7,53
19360,2024-03-08,8,17
19361,2024-03-08,9,29
19362,2024-03-08,10,4
19363,2024-03-08,11,7
19364,2024-03-08,12,4
19365,2024-03-08,13,6
19366,2024-03-08,14,5
19367,2024-03-08,15,4
19368,2024-03-08,16,7
19369,2024-03-08,17,7
19370,2024-03-08,18,9
19371,2024-03-08,19,13
19372,2024-03-08,20,14
19373,2024-03-08,21,3
19374,2024-03-08,22,24
19375,2024-03-08,23,7
19376,2024-03-08,24,4
19377,2024-03-08,25,9
19378,2024-03-08,26,2
19379,2024-03-08,27,6
19380,2024-03-08,28,6
19381,2024-03-08,29,11
19382,2024-03-08,30,9
19383,2024-03-08,31,18
19384,2024-03-08,32,15
19385,2024-03-08,33,15
19386,2024-03-08,34,10
19387,2024-03-08,35,11
19388,2024-03-08,36,11
19389,2024-03-08,37,12
19390,2024-03-08,38,11
19391,2024-03-08,39,5
19392,2024-03-08,40,6
19393,2024-03-08,41,25
19394,2024-03-08,42,7
19395,2024-03-08,43,2
19396,2024-03-08,44,7
19397,2024-03-08,45,3
19398,2024-03-09,1,17
19399,2024-03-09,2,17
19400,2024-03-09,3,10
19401,2024-03-09,4,11
19402,2024-03-09,5,14
19403,2024-03-09,6,7
19404,2024-03-09,7,69
19405,2024-03-09,8,21
19406,2024-03-09,9,44
19407,2024-03-09,10,10
19408,2024-03-09,11,8
19409,2024-03-09,12,12
19410,2024-03-09,13,3
19411,2024-03-09,14,4
19412,2024-03-09,15,21
19413,2024-03-09,16,12
19414,2024-03-09,17,10
19415,2024-03-09,18,9
19416,2024-03-09,19,15
19417,2024-03-09,20,19
19418,2024-03-09,21,5
19419,2024-03-09,22,30
19420,2024-03-09,23,15
19421,2024-03-09,24,7
19422,2024-03-09,25,10
19423,2024-03-09,26,4
19424,2024-03-09,27,7
19425,2024-03-09,28,21
19426,2024-03-09,29,14
19427,2024-03-09,30,14
19428,2024-03-09,31,33
19429,2024-03-09,32,12
19430,2024-03-09,33,17
19431,2024-03-09,34,11
19432,2024-03-09,35,17
19433,2024-03-09,36,11
19434,2024-03-09,37,6
19435,2024-03-09,38,10
19436,2024-03-09,39,10
19437,2024-03-09,40,6
19438,2024-03-09,41,32
19439,2024-03-09,42,7
19440,2024-03-09,43,7
19441,2024-03-09,44,5
19442,2024-03-09,45,1
19443,2024-03-10,1,23
19444,2024-03-10,2,13
19445,2024-03-10,3,13
19446,2024-03-10,4,15
19447,2024-03-10,5,21
19448,2024-03-10,6,6
19449,2024-03-10,7,66
19450,2024-03-10,8,27
19451,2024-03-10,9,30
19452,2024-03-10,10,12
19453,2024-03-10,11,14
19454,2024-03-10,12,5
19455,2024-03-10,13,11
19456,2024-03-10,14,7
19457,2024-03-10,15,11
19458,2024-03-10,16,10
19459,2024-03-10,17,5
19460,2024-03-10,18,7
19461,2024-03-10,19,18
19462,2024-03-10,20,23
19463,2024-03-10,21,8
19464,2024-03-10,22,38
19465,2024-03-10,23,8
19466,2024-03-10,24,7
19467,2024-03-10,25,7
19468,2024-03-10,26,5
19469,2024-03-10,27,4
19470,2024-03-10,28,12
19471,2024-03-10,29,11
19472,2024-03-10,30,10
19473,2024-03-10,31,34
19474,2024-03-10,32,17
19475,2024-03-10,33,19
19476,2024-03-10,34,11
19477,2024-03-10,35,13
19478,2024-03-10,36,14
19479,2024-03-10,37,12
19480,2024-03-10,38,6
19481,2024-03-10,39,7
19482,2024-03-10,40,9
19483,2024-03-10,41,37
19484,2024-03-10,42,8
19485,2024-03-10,43,5
19486,2024-03-10,44,6
19487,2024-03-10,45,2
19488,2024-03-11,1,14
19489,2024-03-11,2,18
19490,2024-03-11,3,13
19491,2024-03-11,4,10
19492,2024-03-11,5,20
19493,2024-03-11,6,5
19494,2024-03-11,7,66
19495,2024-03-11,8,20
19496,2024-03-11,9,35
19497,2024-03-11,10,4
19498,2024-03-11,11,8
19499,2024-03-11,12,8
19500,2024-03-11,13,3
19501,2024-03-11,14,12
19502,2024-03-11,15,19
19503,2024-03-11,16,12
19504,2024-03-11,17,9
19505,2024-03-11,18,9
19506,2024-03-11,19,13
19507,2024-03-11,20,23
19508,2024-03-11,21,11
19509,2024-03-11,22,28
19510,2024-03-11,23,20
19511,2024-03-11,24,12
19512,2024-03-11,25,22
19513,2024-03-11,26,8
19514,2024-03-11,27,9
19515,2024-03-11,28,19
19516,2024-03-11,29,13
19517,2024-03-11,30,15
19518,2024-03-11,31,24
19519,2024-03-11,32,26
19520,2024-03-11,33,19
19521,2024-03-11,34,14
19522,2024-03-11,35,9
19523,2024-03-11,36,3
19524,2024-03-11,37,8
19525,2024-03-11,38,9
19526,2024-03-11,39,5
19527,2024-03-11,40,7
19528,2024-03-11,41,35
19529,2024-03-11,42,5
19530,2024-03-11,43,5
19531,2024-03-11,44,6
19532,2024-03-11,45,4
19533,2024-03-12,1,20
19534,2024-03-12,2,19
19535,2024-03-12,3,13
19536,2024-03-12,4,10
19537,2024-03-12,5,18
19538,2024-03-12,6,8
19539,2024-03-12,7,77
19540,2024-03-12,8,29
19541,2024-03-12,9,36
19542,2024-03-12,10,8
19543,2024-03-12,11,10
19544,2024-03-12,12,7
19545,2024-03-12,13,6
19546,2024-03-12,14,5
19547,2024-03-12,15,15
19548,2024-03-12,16,8
19549,2024-03-12,17,3
19550,2024-03-12,18,13
19551,2024-03-12,19,8
19552,2024-03-12,20,26
19553,2024-03-12,21,9
19554,2024-03-12,22,35
19555,2024-03-12,23,19
19556,2024-03-12,24,5
19557,2024-03-12,25,12
19558,2024-03-12,26,8
19559,2024-03-12,27,5
19560,2024-03-12,28,10
19561,2024-03-12,29,22
19562,2024-03-12,30,16
19563,2024-03-12,31,23
19564,2024-03-12,32,24
19565,2024-03-12,33,9
19566,2024-03-12,34,10
19567,2024-03-12,35,7
19568,2024-03-12,36,10
19569,2024-03-12,37,7
19570,2024-03-12,38,11
19571,2024-03-12,39,8
19572,2024-03-12,40,10
19573,2024-03-12,41,35
19574,2024-03-12,42,9
19575,2024-03-12,43,5
19576,2024-03-12,44,8
19577,2024-03-12,45,4
19578,2024-03-13,1,36
19579,2024-03-13,2,17
19580,2024-03-13,3,11
19581,2024-03-13,4,11
19582,2024-03-13,5,21
19583,2024-03-13,6,11
19584,2024-03-13,7,51
19585,2024-03-13,8,27
19586,2024-03-13,9,35
19587,2024-03-13,10,13
19588,2024-03-13,11,11
19589,2024-03-13,12,8
19590,2024-03-13,13,9
19591,2024-03-13,14,6
19592,2024-03-13,15,18
19593,2024-03-13,16,10
19594,2024-03-13,17,10
19595,2024-03-13,18,11
19596,2024-03-13,19,10
19597,2024-03-13,20,28
19598,2024-03-13,21,7
19599,2024-03-13,22,25
19600,2024-03-13,23,13
19601,2024-03-13,24,10
19602,2024-03-13,25,16
19603,2024-03-13,26,10
19604,2024-03-13,27,5
19605,2024-03-13,28,18
19606,2024-03-13,29,11
19607,2024-03-13,30,16
19608,2024-03-13,31,30
19609,2024-03-13,32,22
19610,2024-03-13,33,11
19611,2024-03-13,34,16
19612,2024-03-13,35,18
19613,2024-03-13,36,10
19614,2024-03-13,37,7
19615,2024-03-13,38,10
19616,2024-03-13,39,10
19617,2024-03-13,40,7
19618,2024-03-13,41,31
19619,2024-03-13,42,9
19620,2024-03-13,43,11
19621,2024-03-13,44,9
19622,2024-03-13,45,2
19623,2024-03-14,1,17
19624,2024-03-14,2,9
19625,2024-03-14,3,16
19626,2024-03-14,4,9
19627,2024-03-14,5,22
19628,2024-03-14,6,10
19629,2024-03-14,7,69
19630,2024-03-14,8,30
19631,2024-03-14,9,30
19632,2024-03-14,10,11
19633,2024-03-14,11,10
19634,2024-03-14,12,9
19635,2024-03-14,13,5
19636,2024-03-14,14,3
19637,2024-03-14,15,12
19638,2024-03-14,16,12
19639,2024-03-14,17,8
19640,2024-03-14,18,9
19641,2024-03-14,19,16
19642,2024-03-14,20,23
19643,2024-03-14,21,7
19644,2024-03-14,22,32
19645,2024-03-14,23,13
19646,2024-03-14,24,11
19647,2024-03-14,25,6
19648,2024-03-14,26,10
19649,2024-03-14,27,5
19650,2024-03-14,28,13
19651,2024-03-14,29,23
19652,2024-03-14,30,13
19653,2024-03-14,31,21
19654,2024-03-14,32,20
19655,2024-03-14,33,14
19656,2024-03-14,34,12
19657,2024-03-14,35,12
19658,2024-03-14,36,14
19659,2024-03-14,37,9
19660,2024-03-14,38,17
19661,2024-03-14,39,10
19662,2024-03-14,40,9
19663,2024-03-14,41,21
19664,2024-03-14,42,1
19665,2024-03-14,43,5
19666,2024-03-14,44,7
19667,2024-03-14,45,3
19668,2024-03-15,1,17
19669,2024-03-15,2,9
19670,2024-03-15,3,14
19671,2024-03-15,4,12
19672,2024-03-15,5,29
19673,2024-03-15,6,9
19674,2024-03-15,7,61
19675,2024-03-15,8,24
19676,2024-03-15,9,26
19677,2024-03-15,10,10
19678,2024-03-15,11,10
19679,2024-03-15,12,10
19680,2024-03-15,13,10
19681,2024-03-15,14,6
19682,2024-03-15,15,14
19683,2024-03-15,16,12
19684,2024-03-15,17,4
19685,2024-03-15,18,8
19686,2024-03-15,19,17
19687,2024-03-15,20,23
19688,2024-03-15,21,14
19689,2024-03-15,22,35
19690,2024-03-15,23,9
19691,2024-03-15,24,12
19692,2024-03-15,25,14
19693,2024-03-15,26,11
19694,2024-03-15,27,5
19695,2024-03-15,28,18
19696,2024-03-15,29,14
19697,2024-03-15,30,7
19698,2024-03-15,31,36
19699,2024-03-15,32,20
19700,2024-03-15,33,12
19701,2024-03-15,34,11
19702,2024-03-15,35,13
19703,2024-03-15,36,4
19704,2024-03-15,37,7
19705,2024-03-15,38,8
19706,2024-03-15,39,12
19707,2024-03-15,40,5
19708,2024-03-15,41,21
19709,2024-03-15,42,4
19710,2024-03-15,43,11
19711,2024-03-15,44,6
19712,2024-03-15,45,5
19713,2024-03-16,1,28
19714,2024-03-16,2,31
19715,2024-03-16,3,20
19716,2024-03-16,4,20
19717,2024-03-16,5,29
19718,2024-03-16,6,19
19719,2024-03-16,7,78
19720,2024-03-16,8,37
19721,2024-03-16,9,45
19722,2024-03-16,10,17
19723,2024-03-16,11,10
19724,2024-03-16,12,11
19725,2024-03-16,13,11
19726,2024-03-16,14,6
19727,2024-03-16,15,18
19728,2024-03-16,16,13
19729,2024-03-16,17,8
19730,2024-03-16,18,17
19731,2024-03-16,19,18
19732,2024-03-16,20,26
19733,2024-03-16,21,13
19734,2024-03-16,22,41
19735,2024-03-16,23,22
19736,2024-03-16,24,7
19737,2024-03-16,25,23
19738,2024-03-16,26,6
19739,2024-03-16,27,9
19740,2024-03-16,28,19
19741,2024-03-16,29,26
19742,2024-03-16,30,35
19743,2024-03-16,31,43
19744,2024-03-16,32,26
19745,2024-03-16,33,23
19746,2024-03-16,34,15
19747,2024-03-16,35,20
19748,2024-03-16,36,20
19749,2024-03-16,37,12
19750,2024-03-16,38,18
19751,2024-03-16,39,12
19752,2024-03-16,40,5
19753,2024-03-16,41,42
19754,2024-03-16,42,10
19755,2024-03-16,43,11
19756,2024-03-16,44,13
19757,2024-03-16,45,5
19758,2024-03-17,1,26
19759,2024-03-17,2,27
19760,2024-03-17,3,15
19761,2024-03-17,4,14
19762,2024-03-17,5,38
19763,2024-03-17,6,7
19764,2024-03-17,7,78
19765,2024-03-17,8,37
19766,2024-03-17,9,53
19767,2024-03-17,10,13
19768,2024-03-17,11,11
19769,2024-03-17,12,9
19770,2024-03-17,13,8
19771,2024-03-17,14,6
19772,2024-03-17,15,12
19773,2024-03-17,16,6
19774,2024-03-17,17,15
19775,2024-03-17,18,15
19776,2024-03-17,19,15
19777,2024-03-17,20,37
19778,2024-03-17,21,13
19779,2024-03-17,22,28
19780,2024-03-17,23,21
19781,2024-03-17,24,12
19782,2024-03-17,25,18
19783,2024-03-17,26,10
19784,2024-03-17,27,6
19785,2024-03-17,28,24
19786,2024-03-17,29,22
19787,2024-03-17,30,22
19788,2024-03-17,31,39
19789,2024-03-17,32,15
19790,2024-03-17,33,19
19791,2024-03-17,34,23
19792,2024-03-17,35,16
19793,2024-03-17,36,13
19794,2024-03-17,37,10
19795,2024-03-17,38,20
19796,2024-03-17,39,12
19797,2024-03-17,40,8
19798,2024-03-17,41,44
19799,2024-03-17,42,13
19800,2024-03-17,43,17
19801,2024-03-17,44,8
19802,2024-03-17,45,5
19803,2024-03-18,1,23
19804,2024-03-18,2,15
19805,2024-03-18,3,14
19806,2024-03-18,4,16
19807,2024-03-18,5,27
19808,2024-03-18,6,9
19809,2024-03-18,7,58
19810,2024-03-18,8,33
19811,2024-03-18,9,41
19812,2024-03-18,10,8
19813,2024-03-18,11,8
19814,2024-03-18,12,6
19815,2024-03-18,13,8
19816,2024-03-18,14,8
19817,2024-03-18,15,14
19818,2024-03-18,16,3
19819,2024-03-18,17,12
19820,2024-03-18,18,10
19821,2024-03-18,19,16
19822,2024-03-18,20,22
19823,2024-03-18,21,15
19824,2024-03-18,22,13
19825,2024-03-18,23,10
19826,2024-03-18,24,6
19827,2024-03-18,25,20
19828,2024-03-18,26,4
19829,2024-03-18,27,2
19830,2024-03-18,28,17
19831,2024-03-18,29,16
19832,2024-03-18,30,14
19833,2024-03-18,31,22
19834,2024-03-18,32,22
19835,2024-03-18,33,17
19836,2024-03-18,34,10
19837,2024-03-18,35,12
19838,2024-03-18,36,10
