transaction_id,product_id,date,quantity,note,expiry_date
2285,24,2023-12-12,94,Stok girişi,2024-12-06
2286,24,2023-12-20,77,Stok girişi,2024-12-14
2287,24,2023-12-29,100,Stok girişi,2024-12-23
2288,24,2024-01-04,86,Stok girişi,2024-12-29
2289,24,2024-01-13,77,Stok girişi,2025-01-07
2290,24,2024-01-22,82,Stok girişi,2025-01-16
2291,24,2024-01-31,73,Stok girişi,2025-01-25
2292,24,2024-02-06,71,Stok girişi,2025-01-31
2293,24,2024-02-14,79,Stok girişi,2025-02-08
2294,24,2024-02-21,66,Stok girişi,2025-02-15
2295,24,2024-02-28,66,Stok girişi,2025-02-22
2296,24,2024-03-07,60,Stok girişi,2025-03-02
2297,24,2024-03-13,73,Stok girişi,2025-03-08
2298,24,2024-03-21,66,Stok girişi,2025-03-16
2299,24,2024-03-27,60,Stok girişi,2025-03-22
2300,24,2024-04-05,80,Stok girişi,2025-03-31
2301,24,2024-04-12,73,Stok girişi,2025-04-07
2302,24,2024-04-19,79,Stok girişi,2025-04-14
2303,24,2024-04-27,79,Stok girişi,2025-04-22
2304,24,2024-05-03,68,Stok girişi,2025-04-28
2305,24,2024-05-11,60,Stok girişi,2025-05-06
2306,24,2024-05-20,69,Stok girişi,2025-05-15
2307,24,2024-05-29,69,Stok girişi,2025-05-24
2308,24,2024-06-04,59,Stok girişi,2025-05-30
2309,24,2024-06-11,55,Stok girişi,2025-06-06
2310,24,2024-06-19,59,Stok girişi,2025-06-14
2311,24,2024-06-28,63,Stok girişi,2025-06-23
2312,24,2024-07-05,57,Stok girişi,2025-06-30
2313,24,2024-07-11,57,Stok girişi,2025-07-06
2314,24,2024-07-17,55,Stok girişi,2025-07-12
2315,24,2024-07-25,54,Stok girişi,2025-07-20
2316,24,2024-08-02,51,Stok girişi,2025-07-28
2317,24,2024-08-10,63,Stok girişi,2025-08-05
2318,24,2024-08-19,56,Stok girişi,2025-08-14
2319,24,2024-08-28,55,Stok girişi,2025-08-23
2320,24,2024-09-04,70,Stok girişi,2025-08-30
2321,24,2024-09-11,66,Stok girişi,2025-09-06
2322,24,2024-09-18,53,Stok girişi,2025-09-13
2323,24,2024-09-24,62,Stok girişi,2025-09-19
2324,24,2024-09-30,67,Stok girişi,2025-09-25
2325,24,2024-10-07,76,Stok girişi,2025-10-02
2326,24,2024-10-16,68,Stok girişi,2025-10-11
2327,24,2024-10-24,66,Stok girişi,2025-10-19
2328,24,2024-10-31,59,Stok girişi,2025-10-26
2329,24,2024-11-07,81,Stok girişi,2025-11-02
2330,24,2024-11-15,83,Stok girişi,2025-11-10
2331,24,2024-11-23,72,Stok girişi,2025-11-18
2332,24,2024-12-01,98,Stok girişi,2025-11-26
2333,24,2024-12-07,96,Stok girişi,2025-12-02
2334,24,2024-12-15,88,Stok girişi,2025-12-10
2335,24,2024-12-21,100,Stok girişi,2025-12-16
2336,24,2024-12-28,86,Stok girişi,2025-12-23
2337,25,2023-01-01,170,Stok girişi,2024-06-24
2338,25,2023-01-10,170,Stok girişi,2024-07-03
2339,25,2023-01-16,157,Stok girişi,2024-07-09
2340,25,2023-01-25,135,Stok girişi,2024-07-18
2341,25,2023-02-03,154,Stok girişi,2024-07-27
2342,25,2023-02-11,137,Stok girişi,2024-08-04
2343,25,2023-02-20,156,Stok girişi,2024-08-13
2344,25,2023-02-26,152,Stok girişi,2024-08-19
2345,25,2023-03-06,128,Stok girişi,2024-08-27
2346,25,2023-03-14,128,Stok girişi,2024-09-04
2347,25,2023-03-20,114,Stok girişi,2024-09-10
2348,25,2023-03-28,137,Stok girişi,2024-09-18
2349,25,2023-04-05,109,Stok girişi,2024-09-26
2350,25,2023-04-12,117,Stok girişi,2024-10-03
2351,25,2023-04-18,119,Stok girişi,2024-10-09
2352,25,2023-04-27,130,Stok girişi,2024-10-18
2353,25,2023-05-04,115,Stok girişi,2024-10-25
2354,25,2023-05-13,102,Stok girişi,2024-11-03
2355,25,2023-05-19,125,Stok girişi,2024-11-09
2356,25,2023-05-27,120,Stok girişi,2024-11-17
2357,25,2023-06-04,120,Stok girişi,2024-11-25
2358,25,2023-06-12,110,Stok girişi,2024-12-03
2359,25,2023-06-21,126,Stok girişi,2024-12-12
2360,25,2023-06-29,111,Stok girişi,2024-12-20
2361,25,2023-07-07,92,Stok girişi,2024-12-28
2362,25,2023-07-15,90,Stok girişi,2025-01-05
2363,25,2023-07-23,109,Stok girişi,2025-01-13
2364,25,2023-07-30,113,Stok girişi,2025-01-20
2365,25,2023-08-08,100,Stok girişi,2025-01-29
2366,25,2023-08-17,113,Stok girişi,2025-02-07
2367,25,2023-08-24,91,Stok girişi,2025-02-14
2368,25,2023-09-02,121,Stok girişi,2025-02-23
2369,25,2023-09-10,122,Stok girişi,2025-03-03
2370,25,2023-09-17,122,Stok girişi,2025-03-10
2371,25,2023-09-23,124,Stok girişi,2025-03-16
2372,25,2023-09-30,103,Stok girişi,2025-03-23
2373,25,2023-10-06,124,Stok girişi,2025-03-29
2374,25,2023-10-12,107,Stok girişi,2025-04-04
2375,25,2023-10-18,133,Stok girişi,2025-04-10
2376,25,2023-10-24,119,Stok girişi,2025-04-16
2377,25,2023-10-30,110,Stok girişi,2025-04-22
2378,25,2023-11-07,118,Stok girişi,2025-04-30
2379,25,2023-11-15,144,Stok girişi,2025-05-08
2380,25,2023-11-22,131,Stok girişi,2025-05-15
2381,25,2023-11-29,129,Stok girişi,2025-05-22
2382,25,2023-12-07,177,Stok girişi,2025-05-30
2383,25,2023-12-13,152,Stok girişi,2025-06-05
2384,25,2023-12-20,152,Stok girişi,2025-06-12
2385,25,2023-12-26,186,Stok girişi,2025-06-18
2386,25,2024-01-01,137,Stok girişi,2025-06-24
2387,25,2024-01-09,153,Stok girişi,2025-07-02
2388,25,2024-01-17,134,Stok girişi,2025-07-10
2389,25,2024-01-25,154,Stok girişi,2025-07-18
2390,25,2024-02-01,120,Stok girişi,2025-07-25
2391,25,2024-02-09,140,Stok girişi,2025-08-02
2392,25,2024-02-15,123,Stok girişi,2025-08-08
2393,25,2024-02-24,155,Stok girişi,2025-08-17
2394,25,2024-03-01,111,Stok girişi,2025-08-23
2395,25,2024-03-07,110,Stok girişi,2025-08-29
2396,25,2024-03-16,113,Stok girişi,2025-09-07
2397,25,2024-03-25,130,Stok girişi,2025-09-16
2398,25,2024-04-02,119,Stok girişi,2025-09-24
2399,25,2024-04-09,134,Stok girişi,2025-10-01
2400,25,2024-04-15,143,Stok girişi,2025-10-07
2401,25,2024-04-24,128,Stok girişi,2025-10-16
2402,25,2024-04-30,137,Stok girişi,2025-10-22
2403,25,2024-05-09,99,Stok girişi,2025-10-31
2404,25,2024-05-17,119,Stok girişi,2025-11-08
2405,25,2024-05-26,112,Stok girişi,2025-11-17
2406,25,2024-06-02,101,Stok girişi,2025-11-24
2407,25,2024-06-10,127,Stok girişi,2025-12-02
2408,25,2024-06-19,102,Stok girişi,2025-12-11
2409,25,2024-06-27,123,Stok girişi,2025-12-19
2410,25,2024-07-05,99,Stok girişi,2025-12-27
2411,25,2024-07-11,87,Stok girişi,2026-01-02
2412,25,2024-07-17,96,Stok girişi,2026-01-08
2413,25,2024-07-26,111,Stok girişi,2026-01-17
2414,25,2024-08-03,108,Stok girişi,2026-01-25
2415,25,2024-08-10,101,Stok girişi,2026-02-01
2416,25,2024-08-19,110,Stok girişi,2026-02-10
2417,25,2024-08-25,95,Stok girişi,2026-02-16
2418,25,2024-08-31,109,Stok girişi,2026-02-22
2419,25,2024-09-09,110,Stok girişi,2026-03-03
2420,25,2024-09-18,104,Stok girişi,2026-03-12
2421,25,2024-09-25,115,Stok girişi,2026-03-19
2422,25,2024-10-04,121,Stok girişi,2026-03-28
2423,25,2024-10-12,114,Stok girişi,2026-04-05
2424,25,2024-10-21,136,Stok girişi,2026-04-14
2425,25,2024-10-30,128,Stok girişi,2026-04-23
2426,25,2024-11-07,140,Stok girişi,2026-05-01
2427,25,2024-11-14,125,Stok girişi,2026-05-08
2428,25,2024-11-20,148,Stok girişi,2026-05-14
2429,25,2024-11-29,122,Stok girişi,2026-05-23
2430,25,2024-12-08,155,Stok girişi,2026-06-01
2431,25,2024-12-14,179,Stok girişi,2026-06-07
2432,25,2024-12-21,154,Stok girişi,2026-06-14
2433,25,2024-12-30,142,Stok girişi,2026-06-23
2434,26,2023-01-01,88,Stok girişi,2024-12-21
2435,26,2023-01-10,79,Stok girişi,2024-12-30
2436,26,2023-01-16,73,Stok girişi,2025-01-05
2437,26,2023-01-23,93,Stok girişi,2025-01-12
2438,26,2023-01-29,90,Stok girişi,2025-01-18
2439,26,2023-02-05,75,Stok girişi,2025-01-25
2440,26,2023-02-13,74,Stok girişi,2025-02-02
2441,26,2023-02-22,69,Stok girişi,2025-02-11
2442,26,2023-03-02,65,Stok girişi,2025-02-19
2443,26,2023-03-10,78,Stok girişi,2025-02-27
2444,26,2023-03-19,74,Stok girişi,2025-03-08
2445,26,2023-03-27,80,Stok girişi,2025-03-16
2446,26,2023-04-02,72,Stok girişi,2025-03-22
2447,26,2023-04-11,77,Stok girişi,2025-03-31
2448,26,2023-04-19,60,Stok girişi,2025-04-08
2449,26,2023-04-25,59,Stok girişi,2025-04-14
2450,26,2023-05-03,55,Stok girişi,2025-04-22
2451,26,2023-05-11,69,Stok girişi,2025-04-30
2452,26,2023-05-18,61,Stok girişi,2025-05-07
2453,26,2023-05-27,65,Stok girişi,2025-05-16
2454,26,2023-06-05,61,Stok girişi,2025-05-25
2455,26,2023-06-14,63,Stok girişi,2025-06-03
2456,26,2023-06-21,62,Stok girişi,2025-06-10
2457,26,2023-06-28,64,Stok girişi,2025-06-17
2458,26,2023-07-06,61,Stok girişi,2025-06-25
2459,26,2023-07-13,52,Stok girişi,2025-07-02
2460,26,2023-07-20,49,Stok girişi,2025-07-09
2461,26,2023-07-26,58,Stok girişi,2025-07-15
2462,26,2023-08-02,59,Stok girişi,2025-07-22
2463,26,2023-08-11,58,Stok girişi,2025-07-31
2464,26,2023-08-18,49,Stok girişi,2025-08-07
2465,26,2023-08-27,62,Stok girişi,2025-08-16
2466,26,2023-09-05,65,Stok girişi,2025-08-25
2467,26,2023-09-14,63,Stok girişi,2025-09-03
2468,26,2023-09-23,60,Stok girişi,2025-09-12
2469,26,2023-09-30,57,Stok girişi,2025-09-19
2470,26,2023-10-06,71,Stok girişi,2025-09-25
2471,26,2023-10-13,74,Stok girişi,2025-10-02
2472,26,2023-10-21,68,Stok girişi,2025-10-10
2473,26,2023-10-29,60,Stok girişi,2025-10-18
2474,26,2023-11-04,78,Stok girişi,2025-10-24
2475,26,2023-11-12,68,Stok girişi,2025-11-01
2476,26,2023-11-21,87,Stok girişi,2025-11-10
2477,26,2023-11-27,68,Stok girişi,2025-11-16
2478,26,2023-12-05,90,Stok girişi,2025-11-24
2479,26,2023-12-11,91,Stok girişi,2025-11-30
2480,26,2023-12-17,84,Stok girişi,2025-12-06
2481,26,2023-12-23,96,Stok girişi,2025-12-12
2482,26,2023-12-31,94,Stok girişi,2025-12-20
2483,26,2024-01-08,84,Stok girişi,2025-12-28
2484,26,2024-01-14,83,Stok girişi,2026-01-03
2485,26,2024-01-23,85,Stok girişi,2026-01-12
2486,26,2024-01-31,82,Stok girişi,2026-01-20
2487,26,2024-02-08,72,Stok girişi,2026-01-28
2488,26,2024-02-14,81,Stok girişi,2026-02-03
2489,26,2024-02-22,82,Stok girişi,2026-02-11
2490,26,2024-03-01,60,Stok girişi,2026-02-19
2491,26,2024-03-10,71,Stok girişi,2026-02-28
2492,26,2024-03-16,73,Stok girişi,2026-03-06
2493,26,2024-03-24,76,Stok girişi,2026-03-14
2494,26,2024-03-30,65,Stok girişi,2026-03-20
2495,26,2024-04-05,62,Stok girişi,2026-03-26
2496,26,2024-04-11,77,Stok girişi,2026-04-01
2497,26,2024-04-19,64,Stok girişi,2026-04-09
2498,26,2024-04-27,65,Stok girişi,2026-04-17
2499,26,2024-05-05,53,Stok girişi,2026-04-25
2500,26,2024-05-11,64,Stok girişi,2026-05-01
2501,26,2024-05-18,66,Stok girişi,2026-05-08
2502,26,2024-05-26,68,Stok girişi,2026-05-16
2503,26,2024-06-03,68,Stok girişi,2026-05-24
2504,26,2024-06-10,62,Stok girişi,2026-05-31
2505,26,2024-06-16,60,Stok girişi,2026-06-06
2506,26,2024-06-22,71,Stok girişi,2026-06-12
2507,26,2024-06-29,69,Stok girişi,2026-06-19
2508,26,2024-07-08,60,Stok girişi,2026-06-28
2509,26,2024-07-15,58,Stok girişi,2026-07-05
2510,26,2024-07-22,51,Stok girişi,2026-07-12
2511,26,2024-07-30,48,Stok girişi,2026-07-20
2512,26,2024-08-07,60,Stok girişi,2026-07-28
2513,26,2024-08-13,48,Stok girişi,2026-08-03
2514,26,2024-08-22,54,Stok girişi,2026-08-12
2515,26,2024-08-30,55,Stok girişi,2026-08-20
2516,26,2024-09-06,60,Stok girişi,2026-08-27
2517,26,2024-09-15,62,Stok girişi,2026-09-05
2518,26,2024-09-22,63,Stok girişi,2026-09-12
2519,26,2024-10-01,59,Stok girişi,2026-09-21
2520,26,2024-10-10,67,Stok girişi,2026-09-30
2521,26,2024-10-18,79,Stok girişi,2026-10-08
2522,26,2024-10-24,61,Stok girişi,2026-10-14
2523,26,2024-11-01,87,Stok girişi,2026-10-22
2524,26,2024-11-10,79,Stok girişi,2026-10-31
2525,26,2024-11-18,73,Stok girişi,2026-11-08
2526,26,2024-11-26,83,Stok girişi,2026-11-16
2527,26,2024-12-04,95,Stok girişi,2026-11-24
2528,26,2024-12-13,89,Stok girişi,2026-12-03
2529,26,2024-12-20,97,Stok girişi,2026-12-10
2530,26,2024-12-27,91,Stok girişi,2026-12-17
2531,27,2023-01-01,63,Stok girişi,2023-12-27
2532,27,2023-01-07,70,Stok girişi,2024-01-02
2533,27,2023-01-13,57,Stok girişi,2024-01-08
2534,27,2023-01-19,67,Stok girişi,2024-01-14
2535,27,2023-01-28,64,Stok girişi,2024-01-23
2536,27,2023-02-05,57,Stok girişi,2024-01-31
2537,27,2023-02-11,52,Stok girişi,2024-02-06
2538,27,2023-02-17,53,Stok girişi,2024-02-12
2539,27,2023-02-24,69,Stok girişi,2024-02-19
2540,27,2023-03-02,59,Stok girişi,2024-02-25
2541,27,2023-03-08,49,Stok girişi,2024-03-02
2542,27,2023-03-15,53,Stok girişi,2024-03-09
2543,27,2023-03-22,62,Stok girişi,2024-03-16
2544,27,2023-03-29,51,Stok girişi,2024-03-23
2545,27,2023-04-07,58,Stok girişi,2024-04-01
2546,27,2023-04-13,58,Stok girişi,2024-04-07
2547,27,2023-04-21,60,Stok girişi,2024-04-15
2548,27,2023-04-29,51,Stok girişi,2024-04-23
2549,27,2023-05-05,47,Stok girişi,2024-04-29
2550,27,2023-05-11,48,Stok girişi,2024-05-05
2551,27,2023-05-19,57,Stok girişi,2024-05-13
2552,27,2023-05-27,57,Stok girişi,2024-05-21
2553,27,2023-06-04,45,Stok girişi,2024-05-29
2554,27,2023-06-10,50,Stok girişi,2024-06-04
2555,27,2023-06-17,52,Stok girişi,2024-06-11
2556,27,2023-06-24,52,Stok girişi,2024-06-18
2557,27,2023-06-30,45,Stok girişi,2024-06-24
2558,27,2023-07-09,41,Stok girişi,2024-07-03
2559,27,2023-07-15,50,Stok girişi,2024-07-09
2560,27,2023-07-23,39,Stok girişi,2024-07-17
2561,27,2023-07-29,39,Stok girişi,2024-07-23
2562,27,2023-08-06,48,Stok girişi,2024-07-31
2563,27,2023-08-12,50,Stok girişi,2024-08-06
2564,27,2023-08-19,46,Stok girişi,2024-08-13
2565,27,2023-08-25,50,Stok girişi,2024-08-19
2566,27,2023-09-03,46,Stok girişi,2024-08-28
2567,27,2023-09-11,56,Stok girişi,2024-09-05
2568,27,2023-09-17,50,Stok girişi,2024-09-11
2569,27,2023-09-26,50,Stok girişi,2024-09-20
2570,27,2023-10-05,61,Stok girişi,2024-09-29
2571,27,2023-10-11,56,Stok girişi,2024-10-05
2572,27,2023-10-17,54,Stok girişi,2024-10-11
2573,27,2023-10-26,49,Stok girişi,2024-10-20
2574,27,2023-11-03,58,Stok girişi,2024-10-28
2575,27,2023-11-11,59,Stok girişi,2024-11-05
2576,27,2023-11-17,59,Stok girişi,2024-11-11
2577,27,2023-11-25,53,Stok girişi,2024-11-19
2578,27,2023-12-04,78,Stok girişi,2024-11-28
2579,27,2023-12-12,76,Stok girişi,2024-12-06
2580,27,2023-12-19,73,Stok girişi,2024-12-13
2581,27,2023-12-28,76,Stok girişi,2024-12-22
2582,27,2024-01-05,71,Stok girişi,2024-12-30
2583,27,2024-01-11,69,Stok girişi,2025-01-05
2584,27,2024-01-19,66,Stok girişi,2025-01-13
2585,27,2024-01-28,71,Stok girişi,2025-01-22
2586,27,2024-02-04,53,Stok girişi,2025-01-29
2587,27,2024-02-10,65,Stok girişi,2025-02-04
2588,27,2024-02-17,61,Stok girişi,2025-02-11
2589,27,2024-02-23,67,Stok girişi,2025-02-17
2590,27,2024-03-02,55,Stok girişi,2025-02-25
2591,27,2024-03-11,63,Stok girişi,2025-03-06
2592,27,2024-03-17,48,Stok girişi,2025-03-12
2593,27,2024-03-23,53,Stok girişi,2025-03-18
2594,27,2024-03-29,54,Stok girişi,2025-03-24
2595,27,2024-04-05,61,Stok girişi,2025-03-31
2596,27,2024-04-14,63,Stok girişi,2025-04-09
2597,27,2024-04-21,60,Stok girişi,2025-04-16
2598,27,2024-04-28,63,Stok girişi,2025-04-23
2599,27,2024-05-04,53,Stok girişi,2025-04-29
2600,27,2024-05-13,52,Stok girişi,2025-05-08
2601,27,2024-05-22,56,Stok girişi,2025-05-17
2602,27,2024-05-28,46,Stok girişi,2025-05-23
2603,27,2024-06-04,43,Stok girişi,2025-05-30
2604,27,2024-06-10,56,Stok girişi,2025-06-05
2605,27,2024-06-16,49,Stok girişi,2025-06-11
2606,27,2024-06-23,55,Stok girişi,2025-06-18
2607,27,2024-06-29,55,Stok girişi,2025-06-24
2608,27,2024-07-05,39,Stok girişi,2025-06-30
2609,27,2024-07-12,38,Stok girişi,2025-07-07
2610,27,2024-07-19,43,Stok girişi,2025-07-14
2611,27,2024-07-28,42,Stok girişi,2025-07-23
2612,27,2024-08-04,42,Stok girişi,2025-07-30
2613,27,2024-08-11,48,Stok girişi,2025-08-06
2614,27,2024-08-18,42,Stok girişi,2025-08-13
2615,27,2024-08-24,41,Stok girişi,2025-08-19
2616,27,2024-09-02,45,Stok girişi,2025-08-28
2617,27,2024-09-10,51,Stok girişi,2025-09-05
2618,27,2024-09-19,46,Stok girişi,2025-09-14
2619,27,2024-09-25,44,Stok girişi,2025-09-20
2620,27,2024-10-04,60,Stok girişi,2025-09-29
2621,27,2024-10-10,62,Stok girişi,2025-10-05
2622,27,2024-10-16,47,Stok girişi,2025-10-11
2623,27,2024-10-23,63,Stok girişi,2025-10-18
2624,27,2024-10-31,54,Stok girişi,2025-10-26
2625,27,2024-11-09,65,Stok girişi,2025-11-04
2626,27,2024-11-16,55,Stok girişi,2025-11-11
2627,27,2024-11-24,62,Stok girişi,2025-11-19
2628,27,2024-12-03,67,Stok girişi,2025-11-28
2629,27,2024-12-10,75,Stok girişi,2025-12-05
2630,27,2024-12-16,74,Stok girişi,2025-12-11
2631,27,2024-12-25,75,Stok girişi,2025-12-20
2632,27,2024-12-31,75,Stok girişi,2025-12-26
2633,28,2023-01-01,120,Stok girişi,2023-09-28
2634,28,2023-01-07,128,Stok girişi,2023-10-04
2635,28,2023-01-14,111,Stok girişi,2023-10-11
2636,28,2023-01-20,130,Stok girişi,2023-10-17
2637,28,2023-01-27,124,Stok girişi,2023-10-24
2638,28,2023-02-03,117,Stok girişi,2023-10-31
2639,28,2023-02-10,111,Stok girişi,2023-11-07
2640,28,2023-02-17,133,Stok girişi,2023-11-14
2641,28,2023-02-26,125,Stok girişi,2023-11-23
2642,28,2023-03-05,132,Stok girişi,2023-11-30
2643,28,2023-03-11,109,Stok girişi,2023-12-06
2644,28,2023-03-19,117,Stok girişi,2023-12-14
2645,28,2023-03-28,116,Stok girişi,2023-12-23
2646,28,2023-04-06,120,Stok girişi,2024-01-01
2647,28,2023-04-12,157,Stok girişi,2024-01-07
2648,28,2023-04-19,125,Stok girişi,2024-01-14
2649,28,2023-04-25,139,Stok girişi,2024-01-20
2650,28,2023-05-01,121,Stok girişi,2024-01-26
2651,28,2023-05-08,149,Stok girişi,2024-02-02
2652,28,2023-05-16,136,Stok girişi,2024-02-10
2653,28,2023-05-24,128,Stok girişi,2024-02-18
2654,28,2023-05-30,132,Stok girişi,2024-02-24
2655,28,2023-06-05,141,Stok girişi,2024-03-01
2656,28,2023-06-14,171,Stok girişi,2024-03-10
2657,28,2023-06-23,172,Stok girişi,2024-03-19
2658,28,2023-06-29,152,Stok girişi,2024-03-25
2659,28,2023-07-08,157,Stok girişi,2024-04-03
2660,28,2023-07-17,162,Stok girişi,2024-04-12
2661,28,2023-07-26,164,Stok girişi,2024-04-21
2662,28,2023-08-03,162,Stok girişi,2024-04-29
2663,28,2023-08-10,189,Stok girişi,2024-05-06
2664,28,2023-08-18,165,Stok girişi,2024-05-14
2665,28,2023-08-25,156,Stok girişi,2024-05-21
2666,28,2023-08-31,170,Stok girişi,2024-05-27
2667,28,2023-09-06,170,Stok girişi,2024-06-02
2668,28,2023-09-15,150,Stok girişi,2024-06-11
2669,28,2023-09-23,141,Stok girişi,2024-06-19
2670,28,2023-10-01,144,Stok girişi,2024-06-27
2671,28,2023-10-08,143,Stok girişi,2024-07-04
2672,28,2023-10-15,122,Stok girişi,2024-07-11
2673,28,2023-10-24,155,Stok girişi,2024-07-20
2674,28,2023-10-31,143,Stok girişi,2024-07-27
2675,28,2023-11-09,130,Stok girişi,2024-08-05
2676,28,2023-11-18,149,Stok girişi,2024-08-14
2677,28,2023-11-25,129,Stok girişi,2024-08-21
2678,28,2023-12-04,172,Stok girişi,2024-08-30
2679,28,2023-12-11,188,Stok girişi,2024-09-06
2680,28,2023-12-17,163,Stok girişi,2024-09-12
2681,28,2023-12-23,144,Stok girişi,2024-09-18
2682,28,2024-01-01,134,Stok girişi,2024-09-27
2683,28,2024-01-07,123,Stok girişi,2024-10-03
2684,28,2024-01-16,125,Stok girişi,2024-10-12
2685,28,2024-01-22,124,Stok girişi,2024-10-18
2686,28,2024-01-29,110,Stok girişi,2024-10-25
2687,28,2024-02-04,133,Stok girişi,2024-10-31
2688,28,2024-02-13,143,Stok girişi,2024-11-09
2689,28,2024-02-20,120,Stok girişi,2024-11-16
2690,28,2024-02-27,131,Stok girişi,2024-11-23
2691,28,2024-03-04,107,Stok girişi,2024-11-29
2692,28,2024-03-12,113,Stok girişi,2024-12-07
2693,28,2024-03-21,139,Stok girişi,2024-12-16
2694,28,2024-03-27,144,Stok girişi,2024-12-22
2695,28,2024-04-05,151,Stok girişi,2024-12-31
2696,28,2024-04-14,126,Stok girişi,2025-01-09
2697,28,2024-04-22,145,Stok girişi,2025-01-17
2698,28,2024-04-28,155,Stok girişi,2025-01-23
2699,28,2024-05-04,135,Stok girişi,2025-01-29
2700,28,2024-05-12,141,Stok girişi,2025-02-06
2701,28,2024-05-20,136,Stok girişi,2025-02-14
2702,28,2024-05-28,148,Stok girişi,2025-02-22
2703,28,2024-06-04,167,Stok girişi,2025-03-01
2704,28,2024-06-10,159,Stok girişi,2025-03-07
2705,28,2024-06-18,164,Stok girişi,2025-03-15
2706,28,2024-06-24,154,Stok girişi,2025-03-21
2707,28,2024-07-02,203,Stok girişi,2025-03-29
2708,28,2024-07-08,175,Stok girişi,2025-04-04
2709,28,2024-07-17,188,Stok girişi,2025-04-13
2710,28,2024-07-25,174,Stok girişi,2025-04-21
2711,28,2024-07-31,185,Stok girişi,2025-04-27
2712,28,2024-08-07,162,Stok girişi,2025-05-04
2713,28,2024-08-15,167,Stok girişi,2025-05-12
2714,28,2024-08-21,190,Stok girişi,2025-05-18
2715,28,2024-08-28,195,Stok girişi,2025-05-25
2716,28,2024-09-04,145,Stok girişi,2025-06-01
2717,28,2024-09-12,154,Stok girişi,2025-06-09
2718,28,2024-09-21,143,Stok girişi,2025-06-18
2719,28,2024-09-27,148,Stok girişi,2025-06-24
2720,28,2024-10-06,139,Stok girişi,2025-07-03
2721,28,2024-10-12,138,Stok girişi,2025-07-09
2722,28,2024-10-20,137,Stok girişi,2025-07-17
2723,28,2024-10-28,152,Stok girişi,2025-07-25
2724,28,2024-11-03,126,Stok girişi,2025-07-31
2725,28,2024-11-12,122,Stok girişi,2025-08-09
2726,28,2024-11-21,156,Stok girişi,2025-08-18
2727,28,2024-11-29,159,Stok girişi,2025-08-26
2728,28,2024-12-05,148,Stok girişi,2025-09-01
2729,28,2024-12-13,148,Stok girişi,2025-09-09
2730,28,2024-12-20,167,Stok girişi,2025-09-16
2731,28,2024-12-27,169,Stok girişi,2025-09-23
2732,29,2023-01-01,141,Stok girişi,2023-06-30
2733,29,2023-01-08,150,Stok girişi,2023-07-07
2734,29,2023-01-17,148,Stok girişi,2023-07-16
2735,29,2023-01-23,141,Stok girişi,2023-07-22
2736,29,2023-01-29,129,Stok girişi,2023-07-28
2737,29,2023-02-05,166,Stok girişi,2023-08-04
2738,29,2023-02-13,147,Stok girişi,2023-08-12
2739,29,2023-02-21,158,Stok girişi,2023-08-20
2740,29,2023-03-01,150,Stok girişi,2023-08-28
2741,29,2023-03-10,149,Stok girişi,2023-09-06
2742,29,2023-03-17,169,Stok girişi,2023-09-13
2743,29,2023-03-25,136,Stok girişi,2023-09-21
2744,29,2023-04-02,154,Stok girişi,2023-09-29
2745,29,2023-04-10,191,Stok girişi,2023-10-07
2746,29,2023-04-16,150,Stok girişi,2023-10-13
2747,29,2023-04-24,165,Stok girişi,2023-10-21
2748,29,2023-05-01,173,Stok girişi,2023-10-28
2749,29,2023-05-08,178,Stok girişi,2023-11-04
2750,29,2023-05-16,151,Stok girişi,2023-11-12
2751,29,2023-05-23,185,Stok girişi,2023-11-19
2752,29,2023-05-30,150,Stok girişi,2023-11-26
2753,29,2023-06-05,159,Stok girişi,2023-12-02
2754,29,2023-06-13,188,Stok girişi,2023-12-10
2755,29,2023-06-22,171,Stok girişi,2023-12-19
2756,29,2023-06-29,168,Stok girişi,2023-12-26
2757,29,2023-07-05,229,Stok girişi,2024-01-01
2758,29,2023-07-13,195,Stok girişi,2024-01-09
2759,29,2023-07-22,221,Stok girişi,2024-01-18
2760,29,2023-07-29,220,Stok girişi,2024-01-25
2761,29,2023-08-04,245,Stok girişi,2024-01-31
2762,29,2023-08-13,246,Stok girişi,2024-02-09
2763,29,2023-08-20,247,Stok girişi,2024-02-16
2764,29,2023-08-28,195,Stok girişi,2024-02-24
2765,29,2023-09-05,192,Stok girişi,2024-03-03
2766,29,2023-09-13,183,Stok girişi,2024-03-11
2767,29,2023-09-21,210,Stok girişi,2024-03-19
2768,29,2023-09-28,201,Stok girişi,2024-03-26
2769,29,2023-10-07,159,Stok girişi,2024-04-04
2770,29,2023-10-13,179,Stok girişi,2024-04-10
2771,29,2023-10-19,149,Stok girişi,2024-04-16
2772,29,2023-10-25,158,Stok girişi,2024-04-22
2773,29,2023-11-03,173,Stok girişi,2024-05-01
2774,29,2023-11-10,165,Stok girişi,2024-05-08
2775,29,2023-11-16,159,Stok girişi,2024-05-14
2776,29,2023-11-23,172,Stok girişi,2024-05-21
2777,29,2023-11-30,182,Stok girişi,2024-05-28
2778,29,2023-12-08,183,Stok girişi,2024-06-05
2779,29,2023-12-14,203,Stok girişi,2024-06-11
2780,29,2023-12-23,212,Stok girişi,2024-06-20
2781,29,2023-12-29,230,Stok girişi,2024-06-26
2782,29,2024-01-07,137,Stok girişi,2024-07-05
2783,29,2024-01-15,155,Stok girişi,2024-07-13
